source_id,target_id,connected_date,strength
3787,195,2024-01-17,0.16
2792,884,2020-12-19,0.13
1698,4785,2024-10-03,0.29
2535,272,2022-07-25,0.49
3897,1341,2020-08-22,0.44
606,4516,2023-08-22,0.27
1947,1895,2023-04-19,0.76
595,4885,2020-11-18,0.62
3096,4993,2020-10-27,0.2
2763,1838,2020-02-20,0.53
1308,1420,2022-05-05,0.14
456,4582,2020-09-14,0.9
4186,1911,2023-08-29,0.52
2292,1490,2022-07-18,0.8
2586,2344,2023-06-24,0.6
4023,4436,2023-01-01,0.9
1365,4486,2020-10-24,0.16
1586,1235,2020-11-21,0.72
4248,212,2020-06-11,0.98
1372,3453,2023-03-27,0.6
2385,2120,2022-05-01,0.73
2996,4123,2023-04-02,0.39
2218,4023,2022-04-16,0.11
4652,3416,2024-08-03,0.72
160,3495,2024-12-19,0.85
2174,3605,2020-11-14,0.73
2106,2807,2020-12-28,0.43
1782,3712,2023-01-31,0.52
2053,3845,2022-10-10,0.59
4394,2138,2020-01-29,0.5
4965,2234,2022-05-03,0.39
3835,3754,2024-05-07,0.88
3556,708,2020-10-18,0.91
4211,4098,2023-05-27,0.51
1255,4471,2021-09-19,0.24
4280,503,2024-06-17,0.64
4200,1202,2022-04-01,0.72
584,3094,2021-06-10,0.21
220,11,2021-11-30,0.28
4037,611,2023-08-14,0.56
3476,273,2021-11-16,0.45
3259,4447,2022-11-21,0.11
1649,609,2023-11-14,0.86
3289,3097,2021-09-17,1.0
4729,3013,2023-07-26,0.16
3820,4773,2022-12-08,0.27
1010,1428,2024-04-07,0.79
2151,1094,2023-02-14,0.72
1952,3057,2023-10-08,0.72
682,3268,2024-06-09,0.12
4726,4948,2020-06-24,0.98
4558,2144,2023-02-13,0.12
3605,23,2023-12-09,0.21
10,4215,2024-05-15,0.75
3280,3981,2024-11-21,0.91
3007,1398,2020-03-21,0.53
848,450,2022-08-23,0.84
477,2335,2021-04-08,0.3
4489,4744,2022-02-02,0.76
4892,3108,2022-07-16,0.73
2406,3378,2020-06-19,0.7
2684,552,2020-07-06,0.13
4675,5,2020-04-14,0.71
418,870,2022-10-13,0.6
2967,231,2024-01-27,0.26
3050,394,2020-10-31,0.41
2368,4632,2022-08-27,0.25
1882,1439,2020-03-08,0.17
1411,3856,2022-01-16,0.91
4941,3878,2021-07-04,0.68
2735,1885,2024-11-12,0.64
2633,4875,2024-11-10,0.77
3698,2534,2021-06-05,0.85
1369,2839,2020-11-05,0.45
2113,1358,2020-04-25,0.35
3314,2329,2020-08-19,0.41
1731,3612,2021-08-20,0.14
3002,762,2021-01-19,0.31
1883,3639,2024-06-04,0.48
3240,4698,2024-04-28,0.81
4981,3665,2022-02-15,0.58
3087,40,2024-09-11,0.58
2814,4067,2024-04-19,0.18
3751,2468,2023-05-11,0.69
2976,4268,2021-09-02,0.65
3203,4229,2022-11-08,0.17
2236,4819,2023-06-07,0.13
478,1733,2024-08-05,0.82
4124,3284,2020-12-16,0.35
370,2913,2022-06-28,0.33
2710,220,2023-03-02,0.66
4570,3578,2021-03-04,0.26
3063,1995,2021-10-11,0.23
3616,4843,2020-08-11,0.19
955,742,2023-11-17,0.97
4245,3047,2024-06-27,0.72
581,4377,2021-05-27,0.47
3476,4192,2023-06-02,0.6
2634,4887,2021-03-31,0.84
626,1989,2022-01-01,0.84
3376,965,2022-10-21,0.7
429,3719,2024-01-21,0.73
2253,4358,2020-01-18,0.89
327,1280,2020-10-29,0.69
3430,2169,2020-11-13,0.41
4058,1100,2020-01-18,0.4
2719,2429,2023-01-24,0.84
4706,4236,2024-11-16,0.9
3968,4490,2024-11-05,0.19
4996,1155,2020-05-11,0.87
2310,3855,2023-10-30,0.33
4423,2295,2022-07-04,0.37
41,2415,2020-12-23,0.63
3733,850,2022-09-13,0.75
2065,3887,2024-06-14,0.89
661,2149,2022-05-30,0.17
1501,4089,2021-11-19,0.58
2224,2820,2024-06-27,0.23
1483,3472,2022-07-02,0.88
3506,4125,2022-11-27,0.68
3728,4831,2023-01-14,0.57
3856,2709,2021-08-23,0.35
4201,2114,2024-12-14,0.51
2416,568,2021-04-27,0.35
947,1116,2024-01-18,0.94
1746,3408,2024-12-28,0.93
2690,4933,2022-06-09,0.26
3717,2727,2023-09-20,0.99
4764,1711,2021-05-29,0.44
2042,4227,2023-05-19,0.12
1255,2284,2024-09-19,0.98
2346,2414,2022-09-07,0.64
3457,2863,2022-04-13,0.21
573,2951,2022-04-18,0.6
3294,1115,2023-12-15,0.22
1967,509,2024-07-19,0.52
3432,2747,2023-06-10,0.33
248,2590,2021-04-20,0.19
288,1076,2023-12-18,0.22
2454,1977,2021-05-23,0.15
3605,1444,2024-07-13,0.9
4031,553,2023-01-04,0.47
1327,2329,2021-09-02,0.51
2885,3428,2021-01-20,0.88
862,1066,2023-07-05,0.17
4454,118,2022-10-03,0.59
1524,4568,2022-09-26,0.59
390,3237,2022-05-02,0.17
2448,2841,2023-06-29,0.88
2715,4208,2022-04-01,0.44
2898,3548,2021-10-29,0.74
2429,655,2022-12-06,0.94
1354,4514,2023-10-25,0.57
2774,1143,2020-06-04,0.94
4287,4427,2022-02-19,0.49
340,2590,2024-09-04,0.96
2233,3196,2023-04-21,0.93
4963,4309,2024-04-07,0.38
4398,4109,2024-12-28,0.24
4364,2348,2022-07-08,0.9
2690,1263,2020-04-01,0.32
1805,1373,2024-07-26,0.66
4551,3771,2020-07-05,0.81
1373,1718,2024-03-07,0.24
138,1704,2024-11-11,0.49
3127,4285,2022-06-12,0.98
1039,3626,2024-11-22,0.77
4466,3189,2020-10-05,0.48
4437,2769,2021-01-16,0.52
4336,3791,2024-02-22,0.44
239,1993,2020-11-02,0.11
3958,3677,2023-02-23,0.3
2201,3586,2020-06-12,0.96
60,3332,2021-01-07,0.7
1865,1818,2021-06-28,0.67
2843,3017,2022-09-10,0.32
3484,1422,2021-01-30,0.96
1058,3711,2022-10-20,0.68
300,459,2021-06-05,0.4
2783,4348,2021-12-31,0.74
3849,1789,2020-05-04,0.95
3788,1808,2024-03-06,0.67
1037,1395,2023-02-01,0.41
3672,186,2021-10-01,0.74
2086,343,2024-04-12,0.75
1249,2713,2021-12-01,0.4
3364,4270,2023-05-21,0.75
1827,4742,2024-06-17,0.5
3754,317,2021-08-23,0.19
3405,3905,2023-02-16,0.58
567,2947,2024-06-03,0.63
2339,3275,2024-11-15,0.68
1908,4323,2022-03-11,0.86
2813,3114,2023-05-31,0.11
2282,4219,2023-10-06,0.93
2168,3533,2022-10-19,0.77
1698,1536,2023-12-28,0.26
578,1336,2021-08-03,0.59
2706,2886,2022-12-30,0.52
3586,238,2020-01-22,0.69
3468,1325,2021-05-04,0.71
2145,2563,2023-04-08,0.86
2286,1308,2022-05-13,0.35
4000,3380,2020-02-19,0.67
4872,2647,2021-02-26,0.15
1055,387,2021-04-06,0.87
2007,4718,2022-11-13,0.13
962,1977,2024-01-17,0.95
4087,747,2024-11-10,0.78
1178,4459,2021-04-03,0.32
3476,4504,2023-07-03,0.15
4491,621,2020-03-19,0.59
139,959,2022-01-19,0.84
1694,3745,2021-07-27,0.85
1620,2672,2022-04-06,0.51
1060,3686,2022-10-02,0.25
3775,581,2021-10-14,0.93
2997,4982,2022-06-02,0.69
3016,3791,2023-11-28,0.92
2424,2896,2022-10-10,0.41
2812,4670,2022-01-29,0.98
209,2807,2021-10-25,0.91
1967,3169,2020-10-01,0.61
680,3630,2020-08-22,0.37
2987,2345,2020-06-01,0.6
2827,1315,2023-11-13,0.38
3007,1175,2024-07-14,0.94
3713,4339,2023-08-14,0.98
1344,609,2022-03-18,0.69
789,550,2023-06-03,0.67
1516,759,2021-09-05,0.85
3066,4026,2021-08-27,0.74
2619,1221,2020-05-02,0.82
331,1111,2022-08-27,0.67
2147,3795,2021-02-18,0.12
4481,1160,2021-09-06,0.96
1545,2969,2023-10-31,0.87
1412,751,2024-05-28,0.25
2331,2341,2020-01-20,0.76
1417,4774,2021-02-14,1.0
3576,1914,2021-08-16,0.68
181,4718,2021-05-28,0.18
726,4520,2020-03-20,0.43
1350,2897,2022-09-06,0.61
4776,4655,2020-05-05,0.74
2313,3920,2023-05-29,0.92
726,1117,2024-06-27,0.92
1939,1261,2021-10-27,0.37
67,708,2023-02-07,0.91
713,933,2021-02-21,0.82
1911,2147,2024-06-28,0.55
3006,3875,2020-05-20,0.28
4922,3543,2023-11-18,0.26
3783,3503,2023-01-24,0.47
1521,4044,2021-05-04,0.36
1053,951,2024-04-21,0.2
213,1356,2023-06-22,0.18
1670,4117,2020-06-20,0.99
324,756,2021-08-16,0.63
2502,4592,2020-03-11,0.25
4307,4935,2020-04-13,0.6
4328,576,2023-03-30,0.44
3377,2475,2024-07-15,0.42
1543,959,2024-08-15,0.62
4717,4835,2020-03-14,0.56
575,1778,2021-01-28,0.39
4601,1695,2020-07-11,0.5
1242,1913,2024-04-06,0.49
3267,4007,2020-04-20,0.99
567,3968,2020-06-23,0.11
1784,4489,2023-02-27,0.18
944,4147,2024-06-12,0.79
2381,293,2021-10-19,0.83
248,918,2021-05-04,0.75
1302,188,2024-04-12,0.9
2040,2232,2024-06-24,0.34
3014,3522,2020-02-26,0.96
628,2098,2022-11-29,0.53
3202,2826,2020-04-28,0.84
4063,3718,2021-12-11,0.78
1258,2934,2023-12-19,0.87
3763,1246,2021-04-08,0.17
3092,1712,2020-08-28,0.45
1605,4076,2023-08-08,0.55
630,761,2023-08-28,0.98
450,2585,2024-04-27,0.9
3601,254,2021-01-19,0.78
4697,3106,2024-10-26,0.79
496,3478,2022-03-28,0.88
187,112,2021-12-08,0.63
2302,3299,2023-05-08,0.88
3252,3254,2023-11-06,0.64
1122,2031,2021-03-22,0.72
486,240,2022-10-06,0.2
2608,4284,2024-08-03,0.11
217,4752,2022-10-11,0.88
539,2248,2023-09-05,0.14
3448,1622,2021-05-26,0.26
2444,1766,2024-09-25,0.13
3328,2766,2024-12-26,0.58
4022,2402,2021-08-07,0.89
4438,4311,2023-02-04,0.27
1402,1994,2022-08-16,0.4
43,4734,2022-10-06,0.27
4298,2663,2023-01-14,0.85
1159,3063,2023-02-01,0.95
2248,2917,2021-10-09,1.0
923,1734,2023-06-24,0.79
4720,3448,2024-05-19,0.12
1760,2547,2022-11-29,0.88
1927,3510,2022-10-12,0.59
1690,4488,2023-12-25,0.54
3248,4609,2024-09-18,0.67
1191,1971,2022-12-25,0.12
2115,1929,2022-04-22,0.33
2983,4251,2021-09-29,0.47
2241,4238,2022-06-01,0.76
2178,805,2022-03-15,0.31
724,1068,2020-03-20,0.46
866,3747,2021-11-12,0.41
1382,4712,2022-06-24,0.53
306,999,2021-06-16,0.42
2474,40,2022-11-16,0.19
2207,2074,2024-06-24,0.17
3600,1461,2023-01-19,0.2
2553,1755,2023-12-10,0.44
561,596,2022-04-28,0.59
969,836,2021-09-20,0.45
255,1625,2024-12-02,0.44
732,4231,2023-05-29,0.25
182,2727,2021-11-30,0.41
2209,3106,2021-12-19,0.92
1438,3263,2022-10-22,0.97
3112,4150,2024-03-22,0.33
1897,4095,2022-07-14,0.18
2187,224,2021-02-10,0.36
2234,2579,2021-07-29,0.99
4642,2902,2023-10-13,0.47
3474,235,2020-01-19,0.31
57,707,2020-07-08,0.64
3389,1128,2020-11-07,0.55
1228,1807,2022-12-06,0.44
4810,3864,2021-06-30,0.72
811,3646,2024-03-03,0.89
1702,3200,2024-06-21,0.58
4384,3012,2023-09-09,0.81
454,4759,2021-10-27,0.85
3695,176,2024-06-05,0.63
2119,241,2024-05-18,0.74
4699,697,2022-04-12,0.71
2955,272,2023-01-18,0.2
1549,3374,2024-07-03,0.72
2127,158,2021-05-07,0.35
4323,2064,2023-02-24,0.34
3882,3797,2020-03-10,0.11
3441,1415,2024-07-17,0.54
4673,2710,2023-12-30,0.69
2748,1017,2021-09-16,0.83
4866,2912,2021-06-06,0.36
3172,3505,2023-03-25,0.4
1133,693,2024-02-28,0.78
3900,2898,2024-09-26,0.49
3889,2809,2020-12-11,0.55
99,920,2022-04-29,0.97
548,3661,2021-02-23,0.34
3777,4752,2023-09-18,0.8
2613,4793,2021-01-12,0.31
963,3353,2023-12-28,0.29
1868,1330,2022-05-15,0.35
4214,4965,2022-09-23,0.75
379,435,2020-07-04,0.5
3811,4557,2020-07-30,0.21
2326,2768,2022-07-07,0.46
614,1962,2020-03-24,0.87
4639,2472,2023-02-19,0.35
2363,1424,2023-07-05,0.74
2009,2568,2024-01-01,0.42
1227,4439,2021-02-17,0.68
3960,1385,2023-10-13,0.58
3866,2943,2024-10-26,0.46
4030,4701,2023-02-10,0.21
1705,396,2020-10-10,0.47
2669,3100,2021-07-14,0.67
3870,786,2024-08-22,0.17
4241,4591,2020-09-23,0.9
531,4299,2024-11-07,0.99
3840,308,2023-10-14,0.9
4871,2275,2020-05-29,0.94
17,3995,2024-01-30,0.62
951,3413,2020-09-01,0.17
3288,2112,2021-06-05,0.44
670,845,2023-04-08,0.87
1976,495,2024-04-01,0.62
2976,2486,2020-12-19,0.76
2474,4010,2021-03-11,0.96
4229,4478,2024-10-23,0.69
2757,1514,2021-05-08,0.55
3956,2396,2023-02-19,0.71
4060,3756,2020-01-10,0.15
4591,4592,2024-12-22,0.21
1205,2791,2021-05-11,0.26
777,1285,2020-06-26,0.78
4546,253,2023-02-01,0.97
1360,3328,2022-09-16,0.61
4797,495,2023-06-12,0.47
3325,3375,2024-01-30,0.12
4434,3526,2022-01-08,0.92
1666,4500,2021-03-16,0.85
2958,3764,2020-05-09,0.47
3298,4339,2020-09-30,0.98
10,114,2021-01-21,0.71
3870,79,2024-08-30,0.78
4864,174,2022-07-04,0.14
2015,3993,2022-12-01,0.8
4324,4196,2024-03-19,0.76
3561,4752,2021-04-05,0.25
4086,288,2023-03-14,0.97
4218,1922,2021-07-13,0.55
4865,1267,2023-10-09,0.73
3566,4029,2024-01-19,0.37
3607,3354,2023-11-02,0.26
3358,2848,2020-05-01,0.87
2347,2204,2024-07-21,0.41
2595,3618,2020-09-29,0.48
3238,2953,2023-10-18,0.35
4900,4177,2020-11-24,0.55
3660,4801,2021-07-09,0.55
4731,2868,2020-01-08,0.87
331,1588,2021-09-21,0.4
1085,1222,2020-05-04,0.27
1471,3254,2023-06-06,0.99
1850,478,2021-03-19,0.21
3187,2095,2021-12-08,0.25
3042,3632,2021-04-01,0.32
271,3781,2024-03-23,0.8
2113,322,2024-02-09,0.44
2745,709,2022-06-05,0.56
1202,1217,2021-07-10,0.52
3921,3016,2020-09-07,0.21
4571,1640,2022-09-14,0.78
4709,4863,2020-02-20,0.16
2935,1720,2022-03-29,0.75
3344,4920,2021-03-03,0.27
4036,3560,2021-04-17,0.3
2113,1062,2020-11-02,0.58
2908,3279,2020-11-22,0.8
4257,1892,2022-08-11,0.23
1795,4074,2023-10-12,0.26
2761,4750,2021-03-01,0.19
1910,1880,2024-01-09,0.52
436,57,2023-01-17,0.72
2558,1168,2023-09-03,0.29
279,1675,2024-03-01,0.5
2189,1619,2021-01-26,0.31
1611,1015,2023-07-18,0.66
4216,1725,2022-12-28,0.35
3266,676,2020-09-18,0.42
3989,4485,2023-07-05,0.93
2207,3808,2021-03-24,0.5
4854,4291,2024-06-28,0.74
3045,932,2022-09-04,0.95
4681,3160,2023-01-11,0.11
3164,2424,2022-01-26,0.86
2921,2517,2021-09-11,0.76
1181,786,2022-01-22,0.54
4419,1823,2022-08-07,0.66
1289,3565,2021-08-15,0.13
1690,1192,2023-07-12,0.84
1624,4936,2022-05-27,0.57
2971,1673,2021-06-22,0.75
1088,4311,2023-02-12,0.29
4688,312,2021-03-28,0.64
4975,3840,2023-10-18,0.7
1784,1731,2020-06-13,0.72
188,1950,2020-12-03,0.19
4177,3065,2024-03-31,0.62
3446,2830,2024-06-22,0.43
662,245,2020-09-18,0.4
3246,3571,2022-06-08,0.89
4293,3317,2023-07-30,0.7
302,3304,2023-08-16,0.51
2439,4049,2022-05-05,0.52
2440,4656,2023-03-27,0.71
3511,2021,2020-10-18,0.6
2936,730,2024-12-28,0.76
1894,4324,2021-11-16,0.27
1202,3848,2022-02-19,0.25
846,2665,2021-12-22,0.61
3281,1983,2023-10-18,0.5
1687,4693,2023-10-17,0.99
1867,4888,2023-05-21,0.33
2760,4887,2021-08-14,0.11
4558,4612,2021-12-13,0.39
2343,3398,2022-01-11,0.49
3015,1626,2020-06-01,0.52
4207,4019,2021-03-20,0.13
1226,746,2020-02-02,0.7
3832,1672,2022-02-17,0.7
1815,1375,2021-12-19,0.76
3779,1679,2024-01-14,0.73
1523,1393,2024-02-03,0.28
4137,3703,2021-07-02,0.61
4903,536,2022-05-22,0.7
42,787,2023-04-03,0.21
4942,86,2021-09-11,0.59
3530,3247,2024-01-14,0.97
188,3624,2021-03-01,0.98
1264,3387,2021-09-25,0.37
3665,4569,2024-12-20,0.61
1620,3843,2022-11-18,0.42
2975,2289,2020-07-06,0.54
3529,478,2024-05-30,0.83
191,4911,2021-02-09,0.55
3399,2398,2024-04-28,0.74
2997,4582,2020-08-08,0.11
2868,4021,2024-07-26,0.32
2228,3429,2022-06-10,0.97
2459,2089,2022-10-08,0.81
1916,4421,2022-06-21,0.79
467,2668,2020-09-24,0.55
4691,246,2023-09-12,0.4
3578,2825,2020-06-28,0.6
3625,4443,2024-06-24,0.9
3682,3626,2020-07-04,0.63
4422,4117,2021-04-29,0.98
2241,2012,2024-07-27,0.34
356,4967,2024-08-05,0.46
2613,1756,2022-10-27,0.14
1293,2650,2020-04-28,0.23
370,4191,2024-10-28,0.61
4848,3195,2021-07-28,0.45
4983,1355,2021-06-27,0.94
2443,1903,2022-01-03,0.33
3324,4874,2021-11-06,0.26
919,1530,2024-08-06,0.19
2914,3186,2020-03-06,0.84
4133,3702,2020-05-10,0.1
4473,369,2021-03-05,0.4
2543,3438,2023-06-27,0.36
3500,6,2021-09-05,0.63
481,1737,2022-09-03,0.46
3616,2263,2022-07-30,0.49
4775,1004,2023-09-07,0.77
672,3491,2020-06-15,0.27
949,2770,2020-03-31,0.99
1948,4707,2024-07-29,0.71
2565,2877,2023-02-02,0.81
4119,575,2023-07-31,0.61
364,348,2024-06-01,0.85
1005,2572,2022-12-03,0.64
1761,1776,2022-02-02,0.22
4455,3408,2024-01-03,0.74
3286,11,2020-07-24,0.83
4224,2571,2021-10-08,0.77
213,1371,2023-04-15,0.4
3948,1582,2024-06-05,0.57
868,256,2020-05-20,0.27
2411,2899,2024-10-19,0.52
4440,759,2022-02-06,0.6
3153,743,2023-05-09,0.37
4655,4739,2020-08-25,0.27
3287,3062,2020-03-15,0.89
2753,990,2023-03-24,0.19
4859,1824,2024-09-02,0.94
3374,4361,2022-06-16,0.17
3548,4035,2020-06-06,0.53
4394,94,2023-08-07,0.38
1210,4895,2024-10-08,0.28
1335,4576,2024-01-05,0.96
2996,142,2022-10-01,0.93
831,4917,2022-05-15,0.18
4842,1803,2021-03-01,0.83
609,1596,2021-07-26,0.62
1337,1105,2020-03-27,0.61
2173,339,2023-09-25,0.15
1747,3916,2024-11-22,0.71
3860,4064,2022-01-13,0.57
2858,3157,2020-11-12,0.74
2089,4432,2020-01-15,0.45
871,560,2023-11-15,0.93
1486,3396,2024-06-03,0.98
1076,269,2023-08-23,0.31
488,3182,2023-04-27,1.0
3036,602,2022-05-29,0.39
765,1377,2020-08-13,0.21
3536,394,2024-08-29,0.68
4441,671,2020-09-05,0.7
1080,1885,2024-11-26,0.71
4987,1816,2021-02-04,0.15
2659,2926,2023-04-10,0.89
4162,4058,2023-04-04,0.75
1112,488,2022-05-28,0.81
1812,943,2024-06-07,0.36
2793,4916,2022-05-31,0.6
4137,4959,2024-09-29,0.83
166,4774,2023-12-12,0.45
883,4676,2024-04-11,0.46
4486,397,2021-08-13,0.42
2817,1338,2020-07-01,0.16
402,1779,2024-06-11,0.48
4251,1004,2022-04-09,0.81
846,4562,2024-04-23,0.11
2090,3335,2024-09-15,0.14
4433,618,2023-11-17,0.65
838,2103,2020-03-19,0.82
4521,1935,2021-07-13,0.48
2668,2160,2021-07-28,0.61
2887,245,2024-08-06,0.46
4839,2724,2024-08-24,0.92
4109,285,2022-04-27,0.84
3742,2149,2021-11-28,0.46
4868,4568,2021-03-27,0.72
4476,2854,2023-03-16,0.69
3991,2113,2020-10-17,0.65
2247,641,2021-09-16,0.23
132,2379,2023-06-24,0.42
3630,3532,2021-01-01,0.38
1561,4372,2021-08-12,0.51
3200,4955,2020-06-24,0.89
2830,1600,2020-04-01,0.19
2341,4059,2020-10-11,0.57
3284,1012,2022-08-19,0.99
3075,4250,2021-10-17,0.62
118,1104,2024-05-21,0.97
3174,1061,2023-05-31,0.83
3180,695,2020-09-04,0.78
3170,1124,2024-04-23,0.75
3269,3567,2020-01-17,0.79
2527,4889,2022-12-05,0.21
3277,4493,2023-05-02,0.93
3384,3958,2023-08-25,0.14
3243,3028,2022-02-14,0.24
4077,4023,2024-08-09,0.72
368,1296,2020-05-08,0.91
4074,1083,2021-02-26,0.18
1209,2641,2020-10-30,0.35
1664,2787,2020-11-06,0.41
3198,278,2020-01-02,0.57
4281,2531,2023-05-14,0.45
513,3708,2021-01-03,0.2
464,2782,2024-05-01,0.24
2949,1866,2021-11-07,0.28
719,1544,2024-01-12,0.21
2230,3044,2022-04-27,0.11
1884,2361,2023-09-21,0.23
1225,1040,2024-01-26,0.75
1013,55,2023-05-23,0.18
1204,4741,2021-07-08,0.92
1854,893,2024-06-11,0.83
616,2303,2024-10-31,0.13
4410,3978,2022-11-14,0.3
1613,3815,2024-11-28,0.85
4848,4457,2020-11-05,0.72
2489,370,2024-03-28,0.23
941,3499,2022-12-23,0.23
760,1778,2022-10-04,0.66
4636,4236,2020-06-14,0.55
127,350,2024-07-04,0.71
3137,1234,2024-10-30,0.38
3346,2817,2022-08-06,0.57
3566,1779,2023-10-23,0.4
4129,3879,2022-07-13,0.98
2842,1045,2022-05-04,0.29
2462,4115,2022-12-06,0.96
1178,1601,2024-03-13,0.78
4047,1222,2021-10-06,0.38
1522,1051,2023-08-02,0.39
2679,957,2020-05-18,0.91
4313,4564,2024-03-30,0.27
207,2713,2020-04-04,0.99
2063,2756,2022-01-18,0.31
4320,1530,2022-11-12,0.97
1302,59,2021-06-20,0.5
3874,3565,2022-02-16,0.92
363,4361,2020-09-20,0.59
4057,2452,2021-10-19,0.74
4101,3660,2020-06-10,0.75
1060,456,2023-07-05,0.53
1701,592,2023-11-01,0.86
1763,3196,2023-02-11,0.42
1554,842,2022-01-30,0.8
1117,3246,2020-09-19,0.19
283,3939,2024-09-19,0.37
674,2105,2024-06-06,0.96
1802,32,2023-07-25,0.84
125,3176,2020-06-16,0.35
2345,2913,2020-10-18,0.63
4895,3129,2021-09-18,0.42
3780,2555,2021-07-09,0.94
1750,567,2023-05-03,0.82
3923,793,2024-07-18,0.21
2969,1858,2021-04-10,0.84
2267,4757,2022-07-12,0.25
3541,3829,2020-02-28,0.18
375,1688,2024-06-09,0.67
1854,2413,2021-09-09,0.64
4066,2985,2024-02-22,0.74
2916,4519,2024-01-08,0.47
564,4348,2022-12-08,0.56
3901,4193,2022-04-06,0.15
1072,948,2022-01-20,0.62
1258,4089,2023-05-28,0.33
3739,3581,2021-03-25,0.56
4023,2364,2023-04-09,0.88
1726,1757,2020-08-28,0.24
1526,1877,2024-11-18,0.64
2164,4561,2020-03-24,0.94
3597,113,2021-08-16,0.51
964,2558,2024-02-07,0.95
4304,1789,2024-06-21,0.46
3796,2537,2022-07-30,0.52
4067,2096,2020-01-14,0.51
1812,3299,2022-02-27,0.47
2894,3295,2020-01-26,0.1
3681,3094,2024-01-08,0.23
4503,1267,2020-09-03,0.88
1483,4414,2020-09-17,0.21
1742,4125,2022-04-30,0.88
4401,1352,2022-09-11,0.6
2143,3608,2020-09-30,0.48
1766,4905,2021-02-25,0.28
91,2453,2024-01-18,0.8
4803,3530,2023-03-13,0.25
301,3296,2022-04-01,0.69
3253,266,2024-12-22,0.35
2887,1898,2020-07-12,0.26
2068,2168,2021-02-25,1.0
4269,2271,2023-03-30,0.89
4608,751,2020-08-18,0.97
2534,3548,2021-12-20,0.19
2142,1486,2020-08-30,0.13
3186,1926,2022-08-15,0.6
724,3882,2024-03-30,0.74
2515,4581,2023-12-25,0.75
1848,3083,2021-05-31,0.66
4334,777,2020-06-19,0.72
2770,4747,2021-12-17,0.93
4526,3050,2023-03-18,0.94
1368,601,2023-06-29,0.32
4701,1617,2020-08-01,0.29
3360,1585,2023-11-12,0.45
4721,4068,2020-12-29,0.54
3779,3504,2022-11-30,0.54
3999,3000,2023-03-09,0.29
4580,3483,2020-05-27,0.29
2529,732,2022-09-21,0.33
4880,598,2023-04-12,0.41
4550,193,2023-01-26,0.69
2440,1468,2022-06-04,0.81
1068,1573,2021-02-14,0.65
107,4015,2024-10-05,0.47
2977,226,2020-03-08,0.18
672,1835,2023-06-02,0.2
2523,4307,2020-01-01,0.38
1503,1629,2022-04-25,0.97
4092,1281,2024-04-01,0.17
4793,4946,2020-01-27,0.18
4298,3226,2020-07-18,0.82
3150,2049,2024-08-17,0.51
4962,152,2021-09-30,0.86
4939,4676,2020-07-02,0.41
3943,1837,2022-12-22,0.7
220,3125,2022-07-19,0.65
4689,3121,2022-08-03,0.7
3172,3704,2021-01-06,0.98
4785,3231,2020-08-30,0.14
1485,1587,2022-07-27,0.26
2504,1833,2023-10-13,0.26
2981,4170,2024-06-23,0.45
4636,3595,2020-11-20,0.91
2975,3842,2020-07-31,0.7
2983,2965,2023-10-28,0.5
1602,1286,2024-04-22,0.89
3825,59,2020-08-30,0.2
2750,2526,2023-10-20,0.66
3822,4089,2021-02-25,0.66
1499,3390,2020-01-10,0.84
4803,3474,2022-11-06,0.41
4165,4521,2023-11-09,0.58
4509,3442,2024-03-24,0.16
4291,2811,2023-10-11,0.64
1643,2841,2022-10-22,0.44
3923,4843,2021-08-23,0.85
1594,3365,2021-07-14,0.34
4065,419,2020-12-10,0.44
1232,4015,2022-03-21,0.86
3476,2873,2023-05-02,0.45
2162,2743,2022-11-27,0.5
3173,3155,2023-06-21,0.33
4779,2172,2022-06-25,0.77
2858,2897,2024-09-20,0.67
1955,2254,2024-10-14,0.5
2071,2620,2023-08-19,0.13
1063,2075,2020-02-18,0.8
1978,3627,2022-10-11,0.25
46,4581,2024-01-24,0.35
4295,3264,2021-10-06,0.89
2120,2727,2024-12-02,0.12
3613,2863,2021-07-26,0.6
267,3949,2022-12-11,0.11
1881,4359,2021-03-18,0.28
4372,3047,2022-04-05,0.62
1529,4974,2020-09-04,0.32
4923,3112,2021-09-12,0.98
4300,352,2023-11-27,0.93
240,3889,2021-03-29,0.51
454,2252,2020-06-27,0.42
3165,1790,2020-12-27,0.83
2110,241,2021-10-05,0.19
1157,3340,2022-01-09,0.56
4367,3703,2023-07-17,0.62
1688,1656,2024-12-29,0.36
3233,3828,2021-07-29,0.68
2183,3229,2024-11-03,0.49
306,2029,2021-03-23,0.87
1119,3979,2021-02-06,0.84
4673,3888,2021-06-25,0.2
4872,1202,2024-05-21,0.15
4716,2324,2024-08-02,0.83
438,728,2020-02-13,0.26
4008,3574,2020-04-01,0.53
4369,903,2023-10-28,0.89
2687,942,2022-03-13,0.37
4242,2150,2023-04-27,0.89
3898,4635,2023-07-22,0.52
4247,1609,2021-04-28,0.88
178,3499,2020-06-27,0.34
1761,2634,2022-07-04,0.88
3041,2209,2023-12-16,0.95
4327,4834,2021-03-06,0.87
188,2818,2023-10-01,0.78
1503,3358,2020-03-05,0.27
3829,238,2024-01-27,0.46
4325,3854,2021-11-15,0.49
3854,496,2022-09-11,0.18
4439,981,2020-11-23,0.64
1960,3270,2020-07-13,0.88
4670,900,2020-09-17,0.27
3783,2078,2022-01-15,0.64
4819,4268,2021-09-01,0.96
